var,region_i,region_j,n_i,n_j,nABCD,abs_SMD,IQR_pooled,skew_i,skew_j,mean_i,mean_j,sd_i,sd_j
age,3,16,2030,1231,0.03623065740189266,0.09592024902646108,16.163999999999994,-0.21795287018783976,-0.37235804779991577,62.846324137931035,61.74232818846466,11.863444896511986,10.90060150564581
age,4,5,2876,1909,0.020069923355994224,0.05299666949388627,17.702999999999996,-0.1360058424693836,-0.256369879029101,60.7478814325452,60.10342954426401,12.216754316886064,12.074568095668946
age,4,6,2876,1585,0.026589664140491676,0.01879177269491141,17.241999999999997,-0.1360058424693836,-0.16440624363335965,60.7478814325452,60.524175394321766,12.216754316886064,11.31566177811944
age,4,7,2876,3150,0.02095520240644628,0.062433854760094366,18.459250000000004,-0.1360058424693836,-0.13023023876754128,60.7478814325452,59.987805396825394,12.216754316886064,12.135027549917329
age,4,8,2876,2916,0.015547921667947445,0.041697558921454124,17.864999999999995,-0.1360058424693836,-0.17298059250793074,60.7478814325452,60.24141392318244,12.216754316886064,12.076239749110998
age,4,9,2876,3123,0.010123568399826383,7.768035344461495e-4,17.71900000000001,-0.1360058424693836,-0.1669316537612197,60.7478814325452,60.738540505923794,12.216754316886064,11.845330324763552
age,4,10,2876,1717,0.05165281935896802,0.15515188311507574,18.234,-0.1360058424693836,-0.09843691636861651,60.7478814325452,58.86704135119394,12.216754316886064,11.963120152893982
age,4,11,2876,2491,0.020518983180777987,0.06132298637572643,18.331999999999994,-0.1360058424693836,-0.06732637580752293,60.7478814325452,61.498069450020076,12.216754316886064,12.252570093723213
age,4,12,2876,4352,0.010383760309356393,0.02872520393240649,18.089999999999996,-0.1360058424693836,-0.10463432933376221,60.7478814325452,61.09587683823529,12.216754316886064,12.046685490434438
age,4,13,2876,2297,0.031935880627186185,0.043479545274939066,17.078000000000003,-0.1360058424693836,-0.3435979239718021,60.7478814325452,61.263631258162825,12.216754316886064,11.40198710180082
age,4,14,2876,3437,0.010709411616246533,0.015051855588164052,17.891,-0.1360058424693836,-0.11659307085709245,60.7478814325452,60.92851905731743,12.216754316886064,11.817483570099421
age,4,15,2876,2576,0.005341248655148961,0.0061067963917669854,18.07,-0.1360058424693836,-0.12254007301270839,60.7478814325452,60.822283385093165,12.216754316886064,12.146193843422383
age,4,16,2876,1231,0.046449525772665506,0.08400637343817448,17.343500000000013,-0.1360058424693836,-0.37235804779991577,60.7478814325452,61.74232818846466,12.216754316886064,10.90060150564581
age,5,6,1909,1585,0.025203241477554688,0.03584963683593642,16.835499999999996,-0.256369879029101,-0.16440624363335965,60.10342954426401,60.524175394321766,12.074568095668946,11.31566177811944
age,5,7,1909,3150,0.014751677522068867,0.009546048916938247,18.293000000000006,-0.256369879029101,-0.13023023876754128,60.10342954426401,59.987805396825394,12.074568095668946,12.135027549917329
age,5,8,1909,2916,0.0109824453109943,0.011426730349811969,17.750000000000007,-0.256369879029101,-0.17298059250793074,60.10342954426401,60.24141392318244,12.074568095668946,12.076239749110998
age,5,9,1909,3123,0.019120560951866677,0.05322394918439503,17.417999999999992,-0.256369879029101,-0.1669316537612197,60.10342954426401,60.738540505923794,12.074568095668946,11.845330324763552
age,5,10,1909,1717,0.03522587028617165,0.10284444258482793,18.064249999999994,-0.256369879029101,-0.09843691636861651,60.10342954426401,58.86704135119394,12.074568095668946,11.963120152893982
age,5,11,1909,2491,0.038369504015708766,0.11454320892420128,18.2035,-0.256369879029101,-0.06732637580752293,60.10342954426401,61.498069450020076,12.074568095668946,12.252570093723213
age,5,12,1909,4352,0.028009770459716095,0.08232529908447661,18.000000000000007,-0.256369879029101,-0.10463432933376221,60.10342954426401,61.09587683823529,12.074568095668946,12.046685490434438
age,5,13,1909,2297,0.03648054891440404,0.0990607003944946,16.60925000000001,-0.256369879029101,-0.3435979239718021,60.10342954426401,61.263631258162825,12.074568095668946,11.40198710180082
age,5,14,1909,3437,0.02494858130262894,0.06927756676233524,17.590000000000003,-0.256369879029101,-0.11659307085709245,60.10342954426401,60.92851905731743,12.074568095668946,11.817483570099421
age,5,15,1909,2576,0.022150191405469366,0.05933212397211713,17.868000000000002,-0.256369879029101,-0.12254007301270839,60.10342954426401,60.822283385093165,12.074568095668946,12.146193843422383
age,5,16,1909,1231,0.05315123385012348,0.14093759962515953,16.862999999999992,-0.256369879029101,-0.37235804779991577,60.10342954426401,61.74232818846466,12.074568095668946,10.90060150564581
age,6,7,1585,3150,0.029662722885705414,0.04519803273705384,17.734,-0.16440624363335965,-0.13023023876754128,60.524175394321766,59.987805396825394,11.31566177811944,12.135027549917329
age,6,8,1585,2916,0.026475182475127316,0.02393435245758596,17.226000000000006,-0.16440624363335965,-0.17298059250793074,60.524175394321766,60.24141392318244,11.31566177811944,12.076239749110998
age,6,9,1585,3123,0.018304510942277637,0.018369324791852666,16.86875,-0.16440624363335965,-0.1669316537612197,60.524175394321766,60.738540505923794,11.31566177811944,11.845330324763552
age,6,10,1585,1717,0.04908303134834174,0.14215993355837261,16.980249999999998,-0.16440624363335965,-0.09843691636861651,60.524175394321766,58.86704135119394,11.31566177811944,11.963120152893982
age,6,11,1585,2491,0.03405226026328674,0.08186003702340466,17.556750000000008,-0.16440624363335965,-0.06732637580752293,60.524175394321766,61.498069450020076,11.31566177811944,12.252570093723213
age,6,12,1585,4352,0.025661574937782667,0.048220464669125794,17.601000000000006,-0.16440624363335965,-0.10463432933376221,60.524175394321766,61.09587683823529,11.31566177811944,12.046685490434438
age,6,13,1585,2297,0.029108379703306157,0.0650538664755814,15.844000000000008,-0.16440624363335965,-0.3435979239718021,60.524175394321766,61.263631258162825,11.31566177811944,11.40198710180082
age,6,14,1585,3437,0.021212716153506818,0.034673466953754596,17.131,-0.16440624363335965,-0.11659307085709245,60.524175394321766,60.92851905731743,11.31566177811944,11.817483570099421
age,6,15,1585,2576,0.02692602512797731,0.02518495390812828,17.399,-0.16440624363335965,-0.12254007301270839,60.524175394321766,60.822283385093165,11.31566177811944,12.146193843422383
age,6,16,1585,1231,0.04582424249908017,0.1093873244929555,15.877499999999998,-0.16440624363335965,-0.37235804779991577,60.524175394321766,61.74232818846466,11.31566177811944,10.90060150564581
age,7,8,3150,2916,0.011028807278547392,0.02094760400404472,18.348999999999997,-0.13023023876754128,-0.17298059250793074,59.987805396825394,60.24141392318244,12.135027549917329,12.076239749110998
age,7,9,3150,3123,0.021114044918639028,0.06260467844282286,18.078000000000003,-0.13023023876754128,-0.1669316537612197,59.987805396825394,60.738540505923794,12.135027549917329,11.845330324763552
age,7,10,3150,1717,0.030609118437785278,0.09281942597891059,18.457000000000008,-0.13023023876754128,-0.09843691636861651,59.987805396825394,58.86704135119394,12.135027549917329,11.963120152893982
age,7,11,3150,2491,0.04024002350667914,0.12392347091513163,18.76599999999999,-0.13023023876754128,-0.06732637580752293,59.987805396825394,61.498069450020076,12.135027549917329,12.252570093723213
age,7,12,3150,4352,0.03004283388710936,0.09169849742453672,18.4625,-0.13023023876754128,-0.10463432933376221,59.987805396825394,61.09587683823529,12.135027549917329,12.046685490434438
age,7,13,3150,2297,0.040319105105866976,0.10783329963542493,17.602000000000004,-0.13023023876754128,-0.3435979239718021,59.987805396825394,61.263631258162825,12.135027549917329,11.40198710180082
age,7,14,3150,3437,0.025796855011443586,0.07858673971082526,18.265,-0.13023023876754128,-0.11659307085709245,59.987805396825394,60.92851905731743,12.135027549917329,11.817483570099421
age,7,15,3150,2576,0.022681713949974813,0.06873759535166875,18.5,-0.13023023876754128,-0.12254007301270839,59.987805396825394,60.822283385093165,12.135027549917329,12.146193843422383
age,7,16,3150,1231,0.05628604100084824,0.14867146038328757,18.007999999999996,-0.13023023876754128,-0.37235804779991577,59.987805396825394,61.74232818846466,12.135027549917329,10.90060150564581
age,8,9,2916,3123,0.01667330544713856,0.04157486487253947,17.573999999999998,-0.17298059250793074,-0.1669316537612197,60.24141392318244,60.738540505923794,12.076239749110998,11.845330324763552
age,8,10,2916,1717,0.03785431715394257,0.11420321115954203,18.250000000000007,-0.17298059250793074,-0.09843691636861651,60.24141392318244,58.86704135119394,12.076239749110998,11.963120152893982
age,8,11,2916,2491,0.03479723422866646,0.10336216653149397,18.242500000000014,-0.17298059250793074,-0.06732637580752293,60.24141392318244,61.498069450020076,12.076239749110998,12.252570093723213
age,8,12,2916,4352,0.023819248678687895,0.0708595024329516,18.03300000000001,-0.17298059250793074,-0.10463432933376221,60.24141392318244,61.09587683823529,12.076239749110998,12.046685490434438
age,8,13,2916,2297,0.03374158726864619,0.0867468350265744,16.968000000000004,-0.17298059250793074,-0.3435979239718021,60.24141392318244,61.263631258162825,12.076239749110998,11.40198710180082
age,8,14,2916,3437,0.01978449390196838,0.05756122311538233,17.75,-0.17298059250793074,-0.11659307085709245,60.24141392318244,60.92851905731743,12.076239749110998,11.817483570099421
age,8,15,2916,2576,0.016951471709562634,0.04796966048310243,18.002000000000002,-0.17298059250793074,-0.12254007301270839,60.24141392318244,60.822283385093165,12.076239749110998,12.146193843422383
age,8,16,2916,1231,0.05041044416859329,0.127849803403736,17.286,-0.17298059250793074,-0.37235804779991577,60.24141392318244,61.74232818846466,12.076239749110998,10.90060150564581
age,9,10,3123,1717,0.05251514079948743,0.15743761213857255,17.840000000000003,-0.1669316537612197,-0.09843691636861651,60.738540505923794,58.86704135119394,11.845330324763552,11.963120152893982
age,9,11,3123,2491,0.02251319502860836,0.0631481999527325,17.98625,-0.1669316537612197,-0.06732637580752293,60.738540505923794,61.498069450020076,11.845330324763552,12.252570093723213
age,9,12,3123,4352,0.013033120732626288,0.029870183675622147,17.848000000000006,-0.1669316537612197,-0.10463432933376221,60.738540505923794,61.09587683823529,11.845330324763552,12.046685490434438
age,9,13,3123,2297,0.025401701770965734,0.04503539690936898,16.71699999999999,-0.1669316537612197,-0.3435979239718021,60.738540505923794,61.263631258162825,11.845330324763552,11.40198710180082
age,9,14,3123,3437,0.00877115287543324,0.016058033181040172,17.62175,-0.1669316537612197,-0.11659307085709245,60.738540505923794,60.92851905731743,11.845330324763552,11.817483570099421
age,9,15,3123,2576,0.011247831323426005,0.006988908728039172,17.8245,-0.1669316537612197,-0.12254007301270839,60.738540505923794,60.822283385093165,11.845330324763552,12.146193843422383
age,9,16,3123,1231,0.04167349557553974,0.0866369767977963,16.926000000000002,-0.1669316537612197,-0.37235804779991577,60.738540505923794,61.74232818846466,11.845330324763552,10.90060150564581
age,10,11,1717,2491,0.07047648395012669,0.21680762572577256,18.665999999999997,-0.09843691636861651,-0.06732637580752293,58.86704135119394,61.498069450020076,11.963120152893982,12.252570093723213
age,10,12,1717,4352,0.061155080673191094,0.18537930190765045,18.243000000000002,-0.09843691636861651,-0.10463432933376221,58.86704135119394,61.09587683823529,11.963120152893982,12.046685490434438
age,10,13,1717,2297,0.07086051508922266,0.20579884858844003,17.014999999999993,-0.09843691636861651,-0.3435979239718021,58.86704135119394,61.263631258162825,11.963120152893982,11.40198710180082
age,10,14,1717,3437,0.05733320783389733,0.17372701072395372,17.996250000000003,-0.09843691636861651,-0.11659307085709245,58.86704135119394,60.92851905731743,11.963120152893982,11.817483570099421
age,10,15,1717,2576,0.0536405901850166,0.16194741121218972,18.281000000000006,-0.09843691636861651,-0.12254007301270839,58.86704135119394,60.822283385093165,11.963120152893982,12.146193843422383
age,10,16,1717,1231,0.08522554621225925,0.2493438387971882,17.412,-0.09843691636861651,-0.37235804779991577,58.86704135119394,61.74232818846466,11.963120152893982,10.90060150564581
age,11,12,2491,4352,0.011346264493112759,0.033178655806067575,18.46499999999999,-0.06732637580752293,-0.10463432933376221,61.498069450020076,61.09587683823529,12.252570093723213,12.046685490434438
age,11,13,2491,2297,0.03342840881186311,0.019780244793539917,17.272999999999996,-0.06732637580752293,-0.3435979239718021,61.498069450020076,61.263631258162825,12.252570093723213,11.40198710180082
age,11,14,2491,3437,0.017062309368059976,0.04745375129220037,18.138999999999996,-0.06732637580752293,-0.11659307085709245,61.498069450020076,60.92851905731743,12.252570093723213,11.817483570099421
age,11,15,2491,2576,0.018326541876794847,0.05539863357114365,18.476999999999997,-0.06732637580752293,-0.12254007301270839,61.498069450020076,60.822283385093165,12.252570093723213,12.146193843422383
age,11,16,2491,1231,0.04049456838533562,0.020660202922043274,17.5875,-0.06732637580752293,-0.37235804779991577,61.498069450020076,61.74232818846466,12.252570093723213,10.90060150564581
age,12,13,4352,2297,0.02776728392934116,0.014182860762904382,17.406,-0.10463432933376221,-0.3435979239718021,61.09587683823529,61.263631258162825,12.046685490434438,11.40198710180082
age,12,14,4352,3437,0.008102326808290358,0.014009415934164389,18.000000000000007,-0.10463432933376221,-0.11659307085709245,61.09587683823529,60.92851905731743,12.046685490434438,11.817483570099421
age,12,15,4352,2576,0.008759867701729873,0.02264138521267746,18.201000000000008,-0.10463432933376221,-0.12254007301270839,61.09587683823529,60.822283385093165,12.046685490434438,12.146193843422383
age,12,16,4352,1231,0.03756879683353988,0.0547670109218447,17.823999999999998,-0.10463432933376221,-0.37235804779991577,61.09587683823529,61.74232818846466,12.046685490434438,10.90060150564581
age,13,14,2297,3437,0.02447958729003998,0.028758005510197505,17.019250000000007,-0.3435979239718021,-0.11659307085709245,61.263631258162825,60.92851905731743,11.40198710180082,11.817483570099421
age,13,15,2297,2576,0.03143222704675736,0.03739839316854499,17.086000000000006,-0.3435979239718021,-0.12254007301270839,61.263631258162825,60.822283385093165,11.40198710180082,12.146193843422383
age,13,16,2297,1231,0.019702661701147022,0.04262803122452804,15.774000000000001,-0.3435979239718021,-0.37235804779991577,61.263631258162825,61.74232818846466,11.40198710180082,10.90060150564581
age,14,15,3437,2576,0.010254202518842645,0.008883024600741673,17.991999999999997,-0.11659307085709245,-0.12254007301270839,60.92851905731743,60.822283385093165,11.817483570099421,12.146193843422383
age,14,16,3437,1231,0.037079188759622704,0.07025994561423077,17.260000000000005,-0.11659307085709245,-0.37235804779991577,60.92851905731743,61.74232818846466,11.817483570099421,10.90060150564581
age,15,16,2576,1231,0.04525268640288355,0.07824849561415466,17.410500000000006,-0.12254007301270839,-0.37235804779991577,60.822283385093165,61.74232818846466,12.146193843422383,10.90060150564581
